Entity,Code,Day,stringency_index
South Korea,KOR,26/07/2020,44.91
South Korea,KOR,27/07/2020,44.91
South Korea,KOR,28/07/2020,44.91
South Korea,KOR,29/07/2020,44.91
South Korea,KOR,30/07/2020,44.91
South Korea,KOR,31/07/2020,44.91
South Korea,KOR,1/08/2020,44.91
South Korea,KOR,2/08/2020,44.91
South Korea,KOR,3/08/2020,44.91
South Korea,KOR,4/08/2020,44.91
South Korea,KOR,5/08/2020,44.91
South Korea,KOR,6/08/2020,44.91
South Korea,KOR,7/08/2020,44.91
South Korea,KOR,8/08/2020,44.91
South Korea,KOR,9/08/2020,44.91
South Korea,KOR,10/08/2020,44.91
South Korea,KOR,11/08/2020,44.91
South Korea,KOR,12/08/2020,44.91
South Korea,KOR,13/08/2020,44.91
South Korea,KOR,14/08/2020,44.91
South Korea,KOR,15/08/2020,44.91
South Korea,KOR,16/08/2020,50.46
South Korea,KOR,17/08/2020,50.46
South Korea,KOR,18/08/2020,50.46
South Korea,KOR,19/08/2020,50.46
South Korea,KOR,20/08/2020,50.46
South Korea,KOR,21/08/2020,50.46
South Korea,KOR,22/08/2020,50.46
South Korea,KOR,23/08/2020,50.46
South Korea,KOR,24/08/2020,50.46
South Korea,KOR,25/08/2020,50.46
South Korea,KOR,26/08/2020,50.46
South Korea,KOR,27/08/2020,50.46
South Korea,KOR,28/08/2020,50.46
South Korea,KOR,29/08/2020,50.46
South Korea,KOR,30/08/2020,50.46
South Korea,KOR,31/08/2020,50.46
South Korea,KOR,1/09/2020,50.46
South Korea,KOR,2/09/2020,50.46
South Korea,KOR,3/09/2020,50.46
South Korea,KOR,4/09/2020,50.46
South Korea,KOR,5/09/2020,50.46
South Korea,KOR,6/09/2020,50.46
South Korea,KOR,7/09/2020,50.46
South Korea,KOR,8/09/2020,50.46
South Korea,KOR,9/09/2020,50.46
South Korea,KOR,10/09/2020,50.46
South Korea,KOR,11/09/2020,50.46
South Korea,KOR,12/09/2020,50.46
South Korea,KOR,13/09/2020,50.46
South Korea,KOR,14/09/2020,50.46
South Korea,KOR,15/09/2020,50.46
South Korea,KOR,16/09/2020,50.46
South Korea,KOR,17/09/2020,50.46
South Korea,KOR,18/09/2020,50.46
South Korea,KOR,19/09/2020,50.46
South Korea,KOR,20/09/2020,50.46
South Korea,KOR,21/09/2020,48.61
South Korea,KOR,22/09/2020,48.61
South Korea,KOR,23/09/2020,48.61
South Korea,KOR,24/09/2020,48.61
South Korea,KOR,25/09/2020,48.61
South Korea,KOR,26/09/2020,57.41
South Korea,KOR,27/09/2020,57.41
South Korea,KOR,28/09/2020,54.63
South Korea,KOR,29/09/2020,54.63
South Korea,KOR,30/09/2020,54.63
South Korea,KOR,1/10/2020,54.63
South Korea,KOR,2/10/2020,54.63
South Korea,KOR,3/10/2020,57.41
South Korea,KOR,4/10/2020,54.63
South Korea,KOR,5/10/2020,60.19
South Korea,KOR,6/10/2020,60.19
South Korea,KOR,7/10/2020,60.19
South Korea,KOR,8/10/2020,60.19
South Korea,KOR,9/10/2020,54.63
South Korea,KOR,10/10/2020,54.63
South Korea,KOR,11/10/2020,54.63
South Korea,KOR,12/10/2020,53.24
South Korea,KOR,13/10/2020,53.24
South Korea,KOR,14/10/2020,53.24
South Korea,KOR,15/10/2020,53.24
South Korea,KOR,16/10/2020,53.24
South Korea,KOR,17/10/2020,53.24
South Korea,KOR,18/10/2020,53.24
South Korea,KOR,19/10/2020,53.24
South Korea,KOR,20/10/2020,53.24
South Korea,KOR,21/10/2020,53.24
South Korea,KOR,22/10/2020,53.24
South Korea,KOR,23/10/2020,53.24
South Korea,KOR,24/10/2020,53.24
South Korea,KOR,25/10/2020,44.44
South Korea,KOR,26/10/2020,44.44
South Korea,KOR,27/10/2020,44.44
South Korea,KOR,28/10/2020,44.44
South Korea,KOR,29/10/2020,44.44
South Korea,KOR,30/10/2020,44.44
South Korea,KOR,31/10/2020,44.44
South Korea,KOR,1/11/2020,44.44
South Korea,KOR,2/11/2020,44.44
South Korea,KOR,3/11/2020,44.44
South Korea,KOR,4/11/2020,44.44
South Korea,KOR,5/11/2020,44.44
South Korea,KOR,6/11/2020,44.44
South Korea,KOR,7/11/2020,44.44
South Korea,KOR,8/11/2020,44.44
South Korea,KOR,9/11/2020,44.44
South Korea,KOR,10/11/2020,44.44
South Korea,KOR,11/11/2020,44.44
South Korea,KOR,12/11/2020,44.44
South Korea,KOR,13/11/2020,44.44
South Korea,KOR,14/11/2020,44.44
South Korea,KOR,15/11/2020,44.44
South Korea,KOR,16/11/2020,44.44
South Korea,KOR,17/11/2020,44.44
South Korea,KOR,18/11/2020,44.44
South Korea,KOR,19/11/2020,44.44
South Korea,KOR,20/11/2020,44.44
South Korea,KOR,21/11/2020,44.44
South Korea,KOR,22/11/2020,44.44
South Korea,KOR,23/11/2020,44.44
South Korea,KOR,24/11/2020,44.44
South Korea,KOR,25/11/2020,44.44
South Korea,KOR,26/11/2020,48.15
South Korea,KOR,27/11/2020,48.15
South Korea,KOR,28/11/2020,48.15
South Korea,KOR,29/11/2020,49.54
South Korea,KOR,30/11/2020,49.54
South Korea,KOR,1/12/2020,55.09
South Korea,KOR,2/12/2020,55.09
South Korea,KOR,3/12/2020,55.09
South Korea,KOR,4/12/2020,55.09
South Korea,KOR,5/12/2020,55.09
South Korea,KOR,6/12/2020,55.09
South Korea,KOR,7/12/2020,55.09
South Korea,KOR,8/12/2020,55.09
South Korea,KOR,9/12/2020,55.09
South Korea,KOR,10/12/2020,55.09
South Korea,KOR,11/12/2020,55.09
South Korea,KOR,12/12/2020,55.09
South Korea,KOR,13/12/2020,55.09
South Korea,KOR,14/12/2020,55.09
South Korea,KOR,15/12/2020,55.09
South Korea,KOR,16/12/2020,55.09
South Korea,KOR,17/12/2020,55.09
South Korea,KOR,18/12/2020,55.09
South Korea,KOR,19/12/2020,55.09
South Korea,KOR,20/12/2020,55.09
South Korea,KOR,21/12/2020,55.09
South Korea,KOR,22/12/2020,58.8
South Korea,KOR,23/12/2020,64.35
South Korea,KOR,24/12/2020,66.2
South Korea,KOR,25/12/2020,66.2
South Korea,KOR,26/12/2020,66.2
South Korea,KOR,27/12/2020,66.2
South Korea,KOR,28/12/2020,66.2
South Korea,KOR,29/12/2020,66.2
South Korea,KOR,30/12/2020,66.2
South Korea,KOR,31/12/2020,66.2
South Korea,KOR,1/01/2021,66.2
South Korea,KOR,2/01/2021,67.59
South Korea,KOR,3/01/2021,67.59
South Korea,KOR,4/01/2021,67.59
South Korea,KOR,5/01/2021,67.59
South Korea,KOR,6/01/2021,67.59
South Korea,KOR,7/01/2021,63.89
South Korea,KOR,8/01/2021,63.89
South Korea,KOR,9/01/2021,63.89
South Korea,KOR,10/01/2021,63.89
South Korea,KOR,11/01/2021,63.89
South Korea,KOR,12/01/2021,63.89
South Korea,KOR,13/01/2021,63.89
South Korea,KOR,14/01/2021,63.89
South Korea,KOR,15/01/2021,63.89
South Korea,KOR,16/01/2021,63.89
South Korea,KOR,17/01/2021,63.89
South Korea,KOR,18/01/2021,63.89
South Korea,KOR,19/01/2021,63.89
South Korea,KOR,20/01/2021,63.89
South Korea,KOR,21/01/2021,63.89
South Korea,KOR,22/01/2021,63.89
South Korea,KOR,23/01/2021,63.89
South Korea,KOR,24/01/2021,63.89
South Korea,KOR,25/01/2021,63.89
South Korea,KOR,26/01/2021,63.89
South Korea,KOR,27/01/2021,63.89
South Korea,KOR,28/01/2021,63.89
South Korea,KOR,29/01/2021,63.89
South Korea,KOR,30/01/2021,63.89
South Korea,KOR,31/01/2021,63.89
South Korea,KOR,1/02/2021,63.89
South Korea,KOR,2/02/2021,63.89
South Korea,KOR,3/02/2021,63.89
South Korea,KOR,4/02/2021,63.89
South Korea,KOR,5/02/2021,63.89
South Korea,KOR,6/02/2021,63.89
South Korea,KOR,7/02/2021,63.89
South Korea,KOR,8/02/2021,63.89
South Korea,KOR,9/02/2021,63.89
South Korea,KOR,10/02/2021,63.89
South Korea,KOR,11/02/2021,63.89
South Korea,KOR,12/02/2021,63.89
South Korea,KOR,13/02/2021,63.89
South Korea,KOR,14/02/2021,63.89
South Korea,KOR,15/02/2021,63.89
South Korea,KOR,16/02/2021,63.89
South Korea,KOR,17/02/2021,63.89
South Korea,KOR,18/02/2021,63.89
South Korea,KOR,19/02/2021,63.89
South Korea,KOR,20/02/2021,63.89
South Korea,KOR,21/02/2021,63.89
South Korea,KOR,22/02/2021,63.89
South Korea,KOR,23/02/2021,63.89
South Korea,KOR,24/02/2021,63.89
South Korea,KOR,25/02/2021,63.89
South Korea,KOR,26/02/2021,63.89
South Korea,KOR,27/02/2021,63.89
South Korea,KOR,28/02/2021,63.89
South Korea,KOR,1/03/2021,58.33
South Korea,KOR,2/03/2021,58.33
South Korea,KOR,3/03/2021,58.33
South Korea,KOR,4/03/2021,58.33
South Korea,KOR,5/03/2021,58.33
South Korea,KOR,6/03/2021,58.33
South Korea,KOR,7/03/2021,58.33
South Korea,KOR,8/03/2021,58.33
South Korea,KOR,9/03/2021,58.33
South Korea,KOR,10/03/2021,58.33
South Korea,KOR,11/03/2021,58.33
South Korea,KOR,12/03/2021,58.33
South Korea,KOR,13/03/2021,58.33
South Korea,KOR,14/03/2021,58.33
South Korea,KOR,15/03/2021,58.33
South Korea,KOR,16/03/2021,58.33
South Korea,KOR,17/03/2021,58.33
South Korea,KOR,18/03/2021,58.33
South Korea,KOR,19/03/2021,58.33
South Korea,KOR,20/03/2021,58.33
South Korea,KOR,21/03/2021,58.33
South Korea,KOR,22/03/2021,58.33
South Korea,KOR,23/03/2021,58.33
South Korea,KOR,24/03/2021,58.33
South Korea,KOR,25/03/2021,58.33
South Korea,KOR,26/03/2021,58.33
South Korea,KOR,27/03/2021,58.33
South Korea,KOR,28/03/2021,58.33
South Sudan,SSD,21/01/2020,0
South Sudan,SSD,22/01/2020,0
South Sudan,SSD,23/01/2020,0
South Sudan,SSD,24/01/2020,0
South Sudan,SSD,25/01/2020,0
South Sudan,SSD,26/01/2020,0
South Sudan,SSD,27/01/2020,0
South Sudan,SSD,28/01/2020,0
South Sudan,SSD,29/01/2020,0
South Sudan,SSD,30/01/2020,0
South Sudan,SSD,31/01/2020,0
South Sudan,SSD,1/02/2020,0
South Sudan,SSD,2/02/2020,0
South Sudan,SSD,3/02/2020,0
South Sudan,SSD,4/02/2020,0
South Sudan,SSD,5/02/2020,0
South Sudan,SSD,6/02/2020,0
South Sudan,SSD,7/02/2020,0
South Sudan,SSD,8/02/2020,0
South Sudan,SSD,9/02/2020,0
South Sudan,SSD,10/02/2020,0
South Sudan,SSD,11/02/2020,0
South Sudan,SSD,12/02/2020,0
South Sudan,SSD,13/02/2020,0
South Sudan,SSD,14/02/2020,0
South Sudan,SSD,15/02/2020,0
South Sudan,SSD,16/02/2020,0
South Sudan,SSD,17/02/2020,0
South Sudan,SSD,18/02/2020,0
South Sudan,SSD,19/02/2020,0
South Sudan,SSD,20/02/2020,0
South Sudan,SSD,21/02/2020,0
South Sudan,SSD,22/02/2020,0
South Sudan,SSD,23/02/2020,0
South Sudan,SSD,24/02/2020,5.56
South Sudan,SSD,25/02/2020,5.56
South Sudan,SSD,26/02/2020,5.56
South Sudan,SSD,27/02/2020,5.56
South Sudan,SSD,28/02/2020,5.56
South Sudan,SSD,29/02/2020,5.56
South Sudan,SSD,1/03/2020,5.56
South Sudan,SSD,2/03/2020,5.56
South Sudan,SSD,3/03/2020,5.56
South Sudan,SSD,4/03/2020,5.56
South Sudan,SSD,5/03/2020,5.56
South Sudan,SSD,6/03/2020,5.56
South Sudan,SSD,7/03/2020,5.56
South Sudan,SSD,8/03/2020,5.56
South Sudan,SSD,9/03/2020,5.56
South Sudan,SSD,10/03/2020,5.56
South Sudan,SSD,11/03/2020,5.56
South Sudan,SSD,12/03/2020,5.56
South Sudan,SSD,13/03/2020,8.33
South Sudan,SSD,14/03/2020,8.33
South Sudan,SSD,15/03/2020,8.33
South Sudan,SSD,16/03/2020,38.89
South Sudan,SSD,17/03/2020,38.89
South Sudan,SSD,18/03/2020,38.89
South Sudan,SSD,19/03/2020,38.89
South Sudan,SSD,20/03/2020,50
South Sudan,SSD,21/03/2020,50
South Sudan,SSD,22/03/2020,50
South Sudan,SSD,23/03/2020,50
South Sudan,SSD,24/03/2020,56.48
South Sudan,SSD,25/03/2020,60.19
South Sudan,SSD,26/03/2020,60.19
South Sudan,SSD,27/03/2020,60.19
South Sudan,SSD,28/03/2020,67.59
South Sudan,SSD,29/03/2020,73.15
South Sudan,SSD,30/03/2020,73.15
South Sudan,SSD,31/03/2020,73.15
South Sudan,SSD,1/04/2020,73.15
South Sudan,SSD,2/04/2020,73.15
South Sudan,SSD,3/04/2020,73.15
South Sudan,SSD,4/04/2020,73.15
South Sudan,SSD,5/04/2020,73.15
South Sudan,SSD,6/04/2020,73.15
South Sudan,SSD,7/04/2020,73.15
South Sudan,SSD,8/04/2020,73.15
South Sudan,SSD,9/04/2020,73.15
South Sudan,SSD,10/04/2020,73.15
South Sudan,SSD,11/04/2020,73.15
South Sudan,SSD,12/04/2020,84.26
South Sudan,SSD,13/04/2020,84.26
South Sudan,SSD,14/04/2020,84.26
South Sudan,SSD,15/04/2020,84.26
South Sudan,SSD,16/04/2020,84.26
South Sudan,SSD,17/04/2020,84.26
South Sudan,SSD,18/04/2020,86.11
South Sudan,SSD,19/04/2020,86.11
South Sudan,SSD,20/04/2020,86.11
South Sudan,SSD,21/04/2020,86.11
South Sudan,SSD,22/04/2020,86.11
South Sudan,SSD,23/04/2020,86.11
South Sudan,SSD,24/04/2020,86.11
South Sudan,SSD,25/04/2020,86.11
South Sudan,SSD,26/04/2020,86.11
South Sudan,SSD,27/04/2020,86.11
South Sudan,SSD,28/04/2020,86.11
South Sudan,SSD,29/04/2020,86.11
South Sudan,SSD,30/04/2020,86.11
South Sudan,SSD,1/05/2020,86.11
South Sudan,SSD,2/05/2020,86.11
South Sudan,SSD,3/05/2020,86.11
South Sudan,SSD,4/05/2020,86.11
South Sudan,SSD,5/05/2020,86.11
South Sudan,SSD,6/05/2020,86.11
South Sudan,SSD,7/05/2020,82.41
South Sudan,SSD,8/05/2020,78.7
South Sudan,SSD,9/05/2020,78.7
South Sudan,SSD,10/05/2020,78.7
South Sudan,SSD,11/05/2020,78.7
South Sudan,SSD,12/05/2020,73.15
South Sudan,SSD,13/05/2020,73.15
South Sudan,SSD,14/05/2020,73.15
South Sudan,SSD,15/05/2020,73.15
South Sudan,SSD,16/05/2020,73.15
South Sudan,SSD,17/05/2020,73.15
South Sudan,SSD,18/05/2020,73.15
South Sudan,SSD,19/05/2020,73.15
South Sudan,SSD,20/05/2020,73.15
South Sudan,SSD,21/05/2020,73.15
South Sudan,SSD,22/05/2020,73.15
South Sudan,SSD,23/05/2020,73.15
South Sudan,SSD,24/05/2020,73.15
South Sudan,SSD,25/05/2020,73.15
South Sudan,SSD,26/05/2020,73.15
South Sudan,SSD,27/05/2020,73.15
South Sudan,SSD,28/05/2020,73.15
South Sudan,SSD,29/05/2020,85.19
South Sudan,SSD,30/05/2020,85.19
South Sudan,SSD,31/05/2020,85.19
South Sudan,SSD,1/06/2020,85.19
South Sudan,SSD,2/06/2020,85.19
South Sudan,SSD,3/06/2020,85.19
South Sudan,SSD,4/06/2020,85.19
South Sudan,SSD,5/06/2020,85.19
South Sudan,SSD,6/06/2020,85.19
South Sudan,SSD,7/06/2020,85.19
South Sudan,SSD,8/06/2020,85.19
South Sudan,SSD,9/06/2020,85.19
South Sudan,SSD,10/06/2020,85.19
South Sudan,SSD,11/06/2020,85.19
South Sudan,SSD,12/06/2020,85.19
South Sudan,SSD,13/06/2020,85.19
South Sudan,SSD,14/06/2020,85.19
South Sudan,SSD,15/06/2020,85.19
South Sudan,SSD,16/06/2020,85.19
South Sudan,SSD,17/06/2020,85.19
South Sudan,SSD,18/06/2020,85.19
South Sudan,SSD,19/06/2020,85.19
South Sudan,SSD,20/06/2020,85.19
South Sudan,SSD,21/06/2020,85.19
South Sudan,SSD,22/06/2020,85.19
South Sudan,SSD,23/06/2020,85.19
South Sudan,SSD,24/06/2020,85.19
South Sudan,SSD,25/06/2020,85.19
South Sudan,SSD,26/06/2020,85.19
South Sudan,SSD,27/06/2020,85.19
South Sudan,SSD,28/06/2020,85.19
South Sudan,SSD,29/06/2020,85.19
South Sudan,SSD,30/06/2020,85.19
South Sudan,SSD,1/07/2020,85.19
South Sudan,SSD,2/07/2020,85.19
South Sudan,SSD,3/07/2020,85.19
South Sudan,SSD,4/07/2020,85.19
South Sudan,SSD,5/07/2020,85.19
South Sudan,SSD,6/07/2020,85.19
South Sudan,SSD,7/07/2020,85.19
South Sudan,SSD,8/07/2020,80.56
South Sudan,SSD,9/07/2020,80.56
South Sudan,SSD,10/07/2020,80.56
South Sudan,SSD,11/07/2020,80.56
South Sudan,SSD,12/07/2020,80.56
South Sudan,SSD,13/07/2020,80.56
South Sudan,SSD,14/07/2020,80.56
South Sudan,SSD,15/07/2020,80.56
South Sudan,SSD,16/07/2020,80.56
South Sudan,SSD,17/07/2020,80.56
South Sudan,SSD,18/07/2020,80.56
South Sudan,SSD,19/07/2020,80.56
South Sudan,SSD,20/07/2020,80.56
South Sudan,SSD,21/07/2020,80.56
South Sudan,SSD,22/07/2020,80.56
South Sudan,SSD,23/07/2020,80.56
South Sudan,SSD,24/07/2020,80.56
South Sudan,SSD,25/07/2020,80.56
South Sudan,SSD,26/07/2020,80.56
South Sudan,SSD,27/07/2020,80.56
South Sudan,SSD,28/07/2020,80.56
South Sudan,SSD,29/07/2020,80.56
South Sudan,SSD,30/07/2020,80.56
South Sudan,SSD,31/07/2020,80.56
South Sudan,SSD,1/08/2020,80.56
South Sudan,SSD,2/08/2020,80.56
South Sudan,SSD,3/08/2020,80.56
South Sudan,SSD,4/08/2020,80.56
South Sudan,SSD,5/08/2020,80.56
South Sudan,SSD,6/08/2020,81.48
South Sudan,SSD,7/08/2020,81.48
South Sudan,SSD,8/08/2020,81.48
South Sudan,SSD,9/08/2020,81.48
South Sudan,SSD,10/08/2020,81.48
South Sudan,SSD,11/08/2020,81.48
South Sudan,SSD,12/08/2020,81.48
South Sudan,SSD,13/08/2020,81.48
South Sudan,SSD,14/08/2020,81.48
South Sudan,SSD,15/08/2020,81.48
South Sudan,SSD,16/08/2020,81.48
South Sudan,SSD,17/08/2020,81.48
South Sudan,SSD,18/08/2020,81.48
South Sudan,SSD,19/08/2020,77.78
South Sudan,SSD,20/08/2020,77.78
South Sudan,SSD,21/08/2020,77.78
South Sudan,SSD,22/08/2020,77.78
South Sudan,SSD,23/08/2020,77.78
South Sudan,SSD,24/08/2020,77.78
South Sudan,SSD,25/08/2020,77.78
South Sudan,SSD,26/08/2020,77.78
South Sudan,SSD,27/08/2020,77.78
South Sudan,SSD,28/08/2020,77.78
South Sudan,SSD,29/08/2020,77.78
South Sudan,SSD,30/08/2020,77.78
South Sudan,SSD,31/08/2020,77.78
South Sudan,SSD,1/09/2020,75
South Sudan,SSD,2/09/2020,75
South Sudan,SSD,3/09/2020,75
South Sudan,SSD,4/09/2020,75
South Sudan,SSD,5/09/2020,75
South Sudan,SSD,6/09/2020,75
South Sudan,SSD,7/09/2020,75
South Sudan,SSD,8/09/2020,75
South Sudan,SSD,9/09/2020,75
South Sudan,SSD,10/09/2020,69.44
South Sudan,SSD,11/09/2020,69.44
South Sudan,SSD,12/09/2020,69.44
South Sudan,SSD,13/09/2020,69.44
South Sudan,SSD,14/09/2020,69.44
South Sudan,SSD,15/09/2020,69.44
South Sudan,SSD,16/09/2020,65.74
South Sudan,SSD,17/09/2020,65.74
South Sudan,SSD,18/09/2020,65.74
South Sudan,SSD,19/09/2020,65.74
South Sudan,SSD,20/09/2020,65.74
South Sudan,SSD,21/09/2020,65.74
South Sudan,SSD,22/09/2020,45.37
South Sudan,SSD,23/09/2020,45.37
South Sudan,SSD,24/09/2020,45.37
South Sudan,SSD,25/09/2020,45.37
South Sudan,SSD,26/09/2020,45.37
South Sudan,SSD,27/09/2020,45.37
South Sudan,SSD,28/09/2020,45.37
South Sudan,SSD,29/09/2020,45.37
South Sudan,SSD,30/09/2020,45.37
South Sudan,SSD,1/10/2020,45.37
South Sudan,SSD,2/10/2020,45.37
South Sudan,SSD,3/10/2020,45.37
South Sudan,SSD,4/10/2020,45.37
South Sudan,SSD,5/10/2020,45.37
South Sudan,SSD,6/10/2020,41.67
South Sudan,SSD,7/10/2020,41.67
South Sudan,SSD,8/10/2020,41.67
South Sudan,SSD,9/10/2020,41.67
South Sudan,SSD,10/10/2020,41.67
South Sudan,SSD,11/10/2020,41.67
South Sudan,SSD,12/10/2020,41.67
South Sudan,SSD,13/10/2020,41.67
South Sudan,SSD,14/10/2020,41.67
South Sudan,SSD,15/10/2020,41.67
South Sudan,SSD,16/10/2020,41.67
South Sudan,SSD,17/10/2020,41.67
South Sudan,SSD,18/10/2020,41.67
South Sudan,SSD,19/10/2020,41.67
South Sudan,SSD,20/10/2020,41.67
South Sudan,SSD,21/10/2020,41.67
South Sudan,SSD,22/10/2020,41.67
South Sudan,SSD,23/10/2020,41.67
South Sudan,SSD,24/10/2020,41.67
South Sudan,SSD,25/10/2020,41.67
South Sudan,SSD,26/10/2020,41.67
South Sudan,SSD,27/10/2020,41.67
South Sudan,SSD,28/10/2020,41.67
South Sudan,SSD,29/10/2020,41.67
South Sudan,SSD,30/10/2020,41.67
South Sudan,SSD,31/10/2020,41.67
South Sudan,SSD,1/11/2020,41.67
South Sudan,SSD,2/11/2020,41.67
South Sudan,SSD,3/11/2020,41.67
South Sudan,SSD,4/11/2020,41.67
South Sudan,SSD,5/11/2020,41.67
South Sudan,SSD,6/11/2020,41.67
South Sudan,SSD,7/11/2020,41.67
South Sudan,SSD,8/11/2020,41.67
South Sudan,SSD,9/11/2020,41.67
South Sudan,SSD,10/11/2020,41.67
South Sudan,SSD,11/11/2020,41.67
South Sudan,SSD,12/11/2020,41.67
South Sudan,SSD,13/11/2020,41.67
South Sudan,SSD,14/11/2020,41.67
South Sudan,SSD,15/11/2020,41.67
South Sudan,SSD,16/11/2020,41.67
South Sudan,SSD,17/11/2020,47.22
South Sudan,SSD,18/11/2020,47.22
South Sudan,SSD,19/11/2020,47.22
South Sudan,SSD,20/11/2020,47.22
South Sudan,SSD,21/11/2020,47.22
South Sudan,SSD,22/11/2020,47.22
South Sudan,SSD,23/11/2020,47.22
South Sudan,SSD,24/11/2020,47.22
South Sudan,SSD,25/11/2020,47.22
South Sudan,SSD,26/11/2020,47.22
South Sudan,SSD,27/11/2020,47.22
South Sudan,SSD,28/11/2020,47.22
South Sudan,SSD,29/11/2020,47.22
South Sudan,SSD,30/11/2020,47.22
South Sudan,SSD,1/12/2020,52.78
South Sudan,SSD,2/12/2020,52.78
South Sudan,SSD,3/12/2020,52.78
South Sudan,SSD,4/12/2020,52.78
South Sudan,SSD,5/12/2020,52.78
South Sudan,SSD,6/12/2020,52.78
South Sudan,SSD,7/12/2020,52.78
South Sudan,SSD,8/12/2020,52.78
South Sudan,SSD,9/12/2020,52.78
South Sudan,SSD,10/12/2020,49.07
South Sudan,SSD,11/12/2020,49.07
South Sudan,SSD,12/12/2020,49.07
South Sudan,SSD,13/12/2020,49.07
South Sudan,SSD,14/12/2020,49.07
South Sudan,SSD,15/12/2020,46.3
South Sudan,SSD,16/12/2020,46.3
South Sudan,SSD,17/12/2020,46.3
South Sudan,SSD,18/12/2020,46.3
South Sudan,SSD,19/12/2020,46.3
South Sudan,SSD,20/12/2020,46.3
South Sudan,SSD,21/12/2020,46.3
South Sudan,SSD,22/12/2020,46.3
South Sudan,SSD,23/12/2020,46.3
South Sudan,SSD,24/12/2020,46.3
South Sudan,SSD,25/12/2020,46.3
South Sudan,SSD,26/12/2020,46.3
South Sudan,SSD,27/12/2020,46.3
South Sudan,SSD,28/12/2020,46.3
South Sudan,SSD,29/12/2020,46.3
South Sudan,SSD,30/12/2020,46.3
South Sudan,SSD,31/12/2020,46.3
South Sudan,SSD,1/01/2021,46.3
South Sudan,SSD,2/01/2021,46.3
South Sudan,SSD,3/01/2021,46.3
South Sudan,SSD,4/01/2021,46.3
South Sudan,SSD,5/01/2021,47.22
South Sudan,SSD,6/01/2021,47.22
South Sudan,SSD,7/01/2021,47.22
South Sudan,SSD,8/01/2021,47.22
South Sudan,SSD,9/01/2021,47.22
South Sudan,SSD,10/01/2021,47.22
South Sudan,SSD,11/01/2021,47.22
South Sudan,SSD,12/01/2021,41.67
South Sudan,SSD,13/01/2021,41.67
South Sudan,SSD,14/01/2021,41.67
South Sudan,SSD,15/01/2021,41.67
South Sudan,SSD,16/01/2021,41.67
South Sudan,SSD,17/01/2021,41.67
South Sudan,SSD,18/01/2021,41.67
South Sudan,SSD,19/01/2021,43.52
South Sudan,SSD,20/01/2021,43.52
South Sudan,SSD,21/01/2021,43.52
South Sudan,SSD,22/01/2021,43.52
South Sudan,SSD,23/01/2021,43.52
South Sudan,SSD,24/01/2021,43.52
South Sudan,SSD,25/01/2021,43.52
South Sudan,SSD,26/01/2021,43.52
South Sudan,SSD,27/01/2021,43.52
South Sudan,SSD,28/01/2021,43.52
South Sudan,SSD,29/01/2021,43.52
South Sudan,SSD,30/01/2021,43.52
South Sudan,SSD,31/01/2021,43.52
South Sudan,SSD,1/02/2021,43.52
South Sudan,SSD,2/02/2021,43.52
South Sudan,SSD,3/02/2021,72.22
South Sudan,SSD,4/02/2021,72.22
South Sudan,SSD,5/02/2021,72.22
South Sudan,SSD,6/02/2021,72.22
South Sudan,SSD,7/02/2021,72.22
South Sudan,SSD,8/02/2021,77.78
South Sudan,SSD,9/02/2021,77.78
South Sudan,SSD,10/02/2021,77.78
South Sudan,SSD,11/02/2021,77.78
South Sudan,SSD,12/02/2021,77.78
South Sudan,SSD,13/02/2021,77.78
South Sudan,SSD,14/02/2021,77.78
South Sudan,SSD,15/02/2021,77.78
South Sudan,SSD,16/02/2021,77.78
South Sudan,SSD,17/02/2021,77.78
South Sudan,SSD,18/02/2021,77.78
South Sudan,SSD,19/02/2021,77.78
South Sudan,SSD,20/02/2021,77.78
South Sudan,SSD,21/02/2021,77.78
South Sudan,SSD,22/02/2021,77.78
South Sudan,SSD,23/02/2021,77.78
South Sudan,SSD,24/02/2021,77.78
South Sudan,SSD,25/02/2021,77.78
South Sudan,SSD,26/02/2021,77.78
South Sudan,SSD,27/02/2021,77.78
South Sudan,SSD,28/02/2021,77.78
South Sudan,SSD,1/03/2021,77.78
South Sudan,SSD,2/03/2021,77.78
South Sudan,SSD,3/03/2021,77.78
South Sudan,SSD,4/03/2021,77.78
South Sudan,SSD,5/03/2021,77.78
South Sudan,SSD,6/03/2021,77.78
South Sudan,SSD,7/03/2021,77.78
South Sudan,SSD,8/03/2021,77.78
South Sudan,SSD,9/03/2021,77.78
South Sudan,SSD,10/03/2021,77.78
South Sudan,SSD,11/03/2021,77.78
South Sudan,SSD,12/03/2021,77.78
South Sudan,SSD,13/03/2021,77.78
South Sudan,SSD,14/03/2021,77.78
South Sudan,SSD,15/03/2021,72.22
South Sudan,SSD,16/03/2021,72.22
South Sudan,SSD,17/03/2021,72.22
South Sudan,SSD,18/03/2021,72.22
South Sudan,SSD,19/03/2021,72.22
South Sudan,SSD,20/03/2021,72.22
South Sudan,SSD,21/03/2021,72.22
South Sudan,SSD,22/03/2021,72.22
Spain,ESP,21/01/2020,0
Spain,ESP,22/01/2020,0
Spain,ESP,23/01/2020,0
Spain,ESP,24/01/2020,0
Spain,ESP,25/01/2020,0
Spain,ESP,26/01/2020,0
Spain,ESP,27/01/2020,0
Spain,ESP,28/01/2020,0
Spain,ESP,29/01/2020,0
Spain,ESP,30/01/2020,0
Spain,ESP,31/01/2020,11.11
